"Flop:  [K♠, 3♣, 10♥]",2021-11-06T19:31:21.057Z,163622708105700
"Flop:  [3♣, 8♦, 5♦]",2021-11-06T19:30:47.964Z,163622704796400
"Flop:  [7♥, Q♠, K♦]",2021-11-06T19:30:12.500Z,163622701250000
"Flop:  [9♦, 5♣, 7♣]",2021-11-06T19:29:38.472Z,163622697847200
"Flop:  [J♣, 7♦, 4♦]",2021-11-06T19:29:14.876Z,163622695487600
"Flop:  [10♠, 10♣, K♣]",2021-11-06T19:28:38.918Z,163622691891800
"Flop:  [3♣, K♥, 4♠]",2021-11-06T19:27:46.525Z,163622686652500
"Flop:  [K♥, 5♦, 7♠]",2021-11-06T19:27:14.317Z,163622683431700
"Flop:  [10♦, J♦, 7♥]",2021-11-06T19:26:08.168Z,163622676816800
"Flop:  [K♦, 9♣, 6♠]",2021-11-06T19:25:34.265Z,163622673426500
"Flop:  [5♠, A♥, 2♠]",2021-11-06T19:25:04.989Z,163622670498900
"Flop:  [3♠, 6♥, 5♣]",2021-11-06T19:24:32.687Z,163622667268700
"Flop:  [Q♠, 2♣, 10♦]",2021-11-06T19:23:59.149Z,163622663914900
"Flop:  [2♣, 6♣, Q♥]",2021-11-06T19:23:13.726Z,163622659372600
"Flop:  [K♦, 2♥, K♣]",2021-11-06T19:22:34.260Z,163622655426000
"Flop:  [7♥, 6♣, A♠]",2021-11-06T19:21:50.469Z,163622651046900
"Flop:  [K♠, 6♦, 4♥]",2021-11-06T19:20:41.825Z,163622644182500
"Flop:  [5♠, 4♠, 7♣]",2021-11-06T19:20:10.239Z,163622641023900
"Flop:  [Q♥, 4♥, Q♠]",2021-11-06T19:19:27.126Z,163622636712600
"Flop:  [5♠, Q♥, J♥]",2021-11-06T19:18:43.674Z,163622632367400
"Flop:  [A♣, 4♥, Q♥]",2021-11-06T19:17:55.819Z,163622627581900
"Flop:  [K♦, Q♥, 8♠]",2021-11-06T19:16:59.640Z,163622621964000
"Flop:  [4♦, 2♦, 10♥]",2021-11-06T19:16:19.183Z,163622617918300
"Flop:  [A♦, K♠, Q♠]",2021-11-06T19:15:35.372Z,163622613537200
"Flop:  [K♠, 7♦, 8♠]",2021-11-06T19:14:00.649Z,163622604064900
"Flop:  [A♥, 2♠, 8♥]",2021-11-06T19:12:35.549Z,163622595554900
"Flop:  [4♣, J♠, 10♣]",2021-11-06T19:10:51.445Z,163622585144500
"Flop:  [8♠, 2♥, 9♦]",2021-11-06T19:09:54.903Z,163622579490300
"Flop:  [6♦, K♦, 4♦]",2021-11-06T19:08:39.655Z,163622571965500
"Flop:  [6♣, A♦, 4♠]",2021-11-06T19:07:29.336Z,163622564933600
"Flop:  [Q♦, 2♠, 5♦]",2021-11-06T19:05:34.804Z,163622553480400
"Flop:  [2♠, J♠, 3♥]",2021-11-06T19:04:18.076Z,163622545807600
