"Flop:  [5♠, 6♠, 10♥]",2021-10-30T19:02:04.430Z,163562052443000
"Flop:  [8♠, 3♥, K♦]",2021-10-30T19:00:24.010Z,163562042401000
"Flop:  [6♥, 5♣, 5♦]",2021-10-30T18:58:33.482Z,163562031348200
"Flop:  [10♥, 5♠, 3♠]",2021-10-30T18:57:21.416Z,163562024141600
"Flop:  [K♥, 2♦, Q♥]",2021-10-30T18:55:58.277Z,163562015827700
"Flop:  [J♦, 5♠, 5♣]",2021-10-30T18:54:59.904Z,163562009990400
"Flop:  [4♥, 8♥, 9♥]",2021-10-30T18:53:49.641Z,163562002964100
"Flop:  [10♠, 8♦, 3♣]",2021-10-30T18:52:47.967Z,163561996796700
"Flop:  [6♦, 8♣, 5♥]",2021-10-30T18:51:31.771Z,163561989177100
"Flop:  [6♦, Q♦, K♥]",2021-10-30T18:50:01.520Z,163561980152000
"Flop:  [8♠, 4♥, 7♦]",2021-10-30T18:48:58.455Z,163561973845500
"Flop:  [J♥, 3♥, 3♣]",2021-10-30T18:47:30.135Z,163561965013500
"Flop:  [A♥, 10♥, 3♦]",2021-10-30T18:46:04.464Z,163561956446400
"Flop:  [2♦, 5♦, J♥]",2021-10-30T18:45:14.881Z,163561951488100
"Flop:  [4♠, 7♦, 10♦]",2021-10-30T18:44:01.001Z,163561944100100
"Flop:  [J♣, 8♥, 5♣]",2021-10-30T18:42:32.098Z,163561935209800
"Flop:  [7♦, 5♣, 4♦]",2021-10-30T18:41:33.062Z,163561929306200
"Flop:  [9♣, 9♦, Q♠]",2021-10-30T18:39:43.502Z,163561918350200
"Flop:  [7♥, 2♠, A♦]",2021-10-30T18:36:43.389Z,163561900338900
"Flop:  [K♥, Q♦, 6♠]",2021-10-30T18:36:08.186Z,163561896818600
"Flop:  [K♠, J♥, 5♦]",2021-10-30T18:34:30.552Z,163561887055200
"Flop:  [Q♦, A♥, 5♠]",2021-10-30T18:33:39.009Z,163561881900900
"Flop:  [9♥, J♦, 5♥]",2021-10-30T18:31:59.683Z,163561871968300
"Flop:  [3♦, 6♣, Q♠]",2021-10-30T18:31:22.781Z,163561868278100
"Flop:  [9♥, 7♦, 2♠]",2021-10-30T18:29:42.149Z,163561858214900
"Flop:  [Q♠, A♣, 3♦]",2021-10-30T18:28:21.399Z,163561850139900
"Flop:  [5♠, 5♣, 6♦]",2021-10-30T18:27:14.688Z,163561843468800
"Flop:  [6♠, 5♠, K♥]",2021-10-30T18:25:56.549Z,163561835654900
"Flop:  [Q♥, Q♠, Q♦]",2021-10-30T18:24:28.838Z,163561826883800
"Flop:  [6♠, K♣, K♦]",2021-10-30T18:23:31.795Z,163561821179500
"Flop:  [4♦, 3♠, 2♣]",2021-10-30T18:22:39.733Z,163561815973300
"Flop:  [K♥, 9♥, J♣]",2021-10-30T18:21:35.297Z,163561809529700
"Flop:  [3♣, 4♦, 6♥]",2021-10-30T18:20:18.632Z,163561801863200
"Flop:  [3♣, 2♦, Q♠]",2021-10-30T18:18:54.199Z,163561793419900
"Flop:  [4♥, A♠, 9♥]",2021-10-30T18:18:20.110Z,163561790011000
"Flop:  [A♦, 10♥, 6♠]",2021-10-30T18:16:50.911Z,163561781091100
"Flop:  [J♦, 4♣, J♠]",2021-10-30T18:16:00.470Z,163561776047000
"Flop:  [9♦, 6♣, 9♣]",2021-10-30T18:15:32.341Z,163561773234100
"Flop:  [2♠, 7♥, J♣]",2021-10-30T18:14:11.609Z,163561765160900
"Flop:  [10♠, 3♠, 9♠]",2021-10-30T18:12:23.093Z,163561754309300
"Flop:  [J♣, J♥, 10♠]",2021-10-30T18:11:29.847Z,163561748984700
"Flop:  [J♣, 6♣, 4♦]",2021-10-30T18:10:34.461Z,163561743446100
"Flop:  [4♣, Q♣, 5♠]",2021-10-30T18:08:43.260Z,163561732326000
"Flop:  [8♠, 4♥, 4♦]",2021-10-30T18:07:51.126Z,163561727112600
