"Flop:  [8♣, 2♦, 8♥]",2021-09-25T19:45:07.008Z,163259910700800
"Flop:  [10♦, 5♠, 2♠]",2021-09-25T19:43:47.152Z,163259902715200
"Flop:  [6♦, 2♥, 4♥]",2021-09-25T19:41:22.847Z,163259888284700
"Flop:  [J♠, 10♣, 7♦]",2021-09-25T19:39:35.383Z,163259877538300
"Flop:  [3♠, J♣, A♣]",2021-09-25T19:38:35.012Z,163259871501200
"Flop:  [5♥, J♥, 5♦]",2021-09-25T19:37:20.699Z,163259864069900
"Flop:  [2♣, 3♣, K♥]",2021-09-25T19:36:28.650Z,163259858865000
"Flop:  [K♠, 8♥, 6♦]",2021-09-25T19:34:07.563Z,163259844756300
"Flop:  [5♦, 3♣, 3♠]",2021-09-25T19:33:35.241Z,163259841524100
"Flop:  [6♥, 10♦, 10♣]",2021-09-25T19:32:42.691Z,163259836269100
"Flop:  [9♠, 5♦, 10♣]",2021-09-25T19:31:45.268Z,163259830526800
"Flop:  [9♦, 8♠, A♠]",2021-09-25T19:29:56.154Z,163259819615400
"Flop:  [2♦, J♣, Q♠]",2021-09-25T19:29:07.531Z,163259814753100
"Flop:  [3♦, K♠, Q♠]",2021-09-25T19:28:05.848Z,163259808584800
"Flop:  [9♥, 9♠, 7♠]",2021-09-25T19:26:36.929Z,163259799692900
"Flop:  [9♠, 10♠, 4♠]",2021-09-25T19:25:22.188Z,163259792218800
"Flop:  [5♠, 8♠, 10♠]",2021-09-25T19:24:37.698Z,163259787769800
"Flop:  [4♣, 3♥, J♠]",2021-09-25T19:23:23.130Z,163259780313000
"Flop:  [5♣, 6♦, 2♣]",2021-09-25T19:20:52.240Z,163259765224000
"Flop:  [7♥, 8♠, 6♣]",2021-09-25T19:19:55.335Z,163259759533500
"Flop:  [2♦, 4♥, J♦]",2021-09-25T19:19:07.568Z,163259754756800
"Flop:  [6♦, 7♠, 7♦]",2021-09-25T19:17:40.687Z,163259746068700
"Flop:  [7♦, 9♥, 3♠]",2021-09-25T19:17:00.785Z,163259742078500
"Flop:  [7♥, 7♣, Q♦]",2021-09-25T19:15:25.244Z,163259732524400
"Flop:  [3♥, Q♥, 8♣]",2021-09-25T19:13:35.840Z,163259721584000
"Flop:  [J♠, A♥, Q♣]",2021-09-25T19:12:08.951Z,163259712895100
"Flop:  [5♣, Q♦, Q♥]",2021-09-25T19:10:56.143Z,163259705614300
"Flop:  [10♠, 5♦, 4♠]",2021-09-25T19:09:28.720Z,163259696872000
"Flop:  [10♠, 6♠, K♦]",2021-09-25T19:08:44.288Z,163259692428800
"Flop:  [3♥, 6♦, 7♥]",2021-09-25T19:07:16.772Z,163259683677200
"Flop:  [7♠, Q♥, K♣]",2021-09-25T19:06:27.600Z,163259678760000
"Flop:  [8♥, J♦, 2♥]",2021-09-25T19:05:08.320Z,163259670832000
"Flop:  [6♥, Q♣, 7♣]",2021-09-25T19:03:46.790Z,163259662679000
"Flop:  [A♦, 3♥, 7♥]",2021-09-25T19:01:46.655Z,163259650665500
"Flop:  [9♠, 5♠, 5♦]",2021-09-25T19:00:31.463Z,163259643146300
"Flop:  [8♣, 10♦, J♦]",2021-09-25T18:58:28.361Z,163259630836100
"Flop:  [8♦, 4♣, 5♣]",2021-09-25T18:56:44.274Z,163259620427400
"Flop:  [3♣, 8♥, 6♦]",2021-09-25T18:54:07.365Z,163259604736500
"Flop:  [K♣, Q♥, 7♥]",2021-09-25T18:52:38.655Z,163259595865500
"Flop:  [K♠, J♥, 3♣]",2021-09-25T18:51:22.714Z,163259588271400
"Flop:  [9♦, A♦, K♠]",2021-09-25T18:50:15.440Z,163259581544000
"Flop:  [7♥, J♦, K♦]",2021-09-25T18:48:34.155Z,163259571415500
"Flop:  [9♥, 2♣, J♠]",2021-09-25T18:46:32.032Z,163259559203200
"Flop:  [7♦, A♦, A♥]",2021-09-25T18:45:30.629Z,163259553062900
"Flop:  [3♥, A♣, 8♣]",2021-09-25T18:44:03.366Z,163259544336600
"Flop:  [8♥, 7♦, 10♥]",2021-09-25T18:42:54.832Z,163259537483200
"Flop:  [K♥, K♣, 4♥]",2021-09-25T18:41:16.679Z,163259527667900
"Flop:  [10♣, 10♥, K♠]",2021-09-25T18:39:53.460Z,163259519346000
"Flop:  [8♣, 2♦, 7♠]",2021-09-25T18:38:31.101Z,163259511110100
"Flop:  [10♥, 5♠, 2♣]",2021-09-25T18:37:30.412Z,163259505041200
"Flop:  [J♦, K♦, J♠]",2021-09-25T18:35:52.685Z,163259495268500
"Flop:  [2♥, 2♦, Q♣]",2021-09-25T18:33:38.009Z,163259481800900
"Flop:  [A♠, 7♣, 5♥]",2021-09-25T18:32:08.184Z,163259472818400
"Flop:  [3♦, 4♣, 9♣]",2021-09-25T18:30:00.845Z,163259460084500
"Flop:  [3♠, 4♣, 4♥]",2021-09-25T18:28:23.300Z,163259450330000
"Flop:  [2♣, 5♣, 5♠]",2021-09-25T18:27:12.231Z,163259443223100
"Flop:  [A♦, A♥, 9♠]",2021-09-25T18:25:56.549Z,163259435654900
"Flop:  [5♠, 3♠, 6♥]",2021-09-25T18:24:45.234Z,163259428523400
"Flop:  [3♦, 5♥, 8♥]",2021-09-25T18:24:11.949Z,163259425194900
"Flop:  [5♦, 9♣, 6♥]",2021-09-25T18:23:29.082Z,163259420908200
"Flop:  [5♣, A♠, 9♥]",2021-09-25T18:22:00.973Z,163259412097300
"Flop:  [K♣, 2♠, 4♥]",2021-09-25T18:21:23.034Z,163259408303400
"Flop:  [6♠, J♦, A♣]",2021-09-25T18:20:03.883Z,163259400388300
"Flop:  [7♣, 6♣, 10♥]",2021-09-25T18:18:05.969Z,163259388596900
"Flop:  [3♣, 10♣, Q♣]",2021-09-25T18:17:07.386Z,163259382738600
"Flop:  [10♦, 5♦, 4♥]",2021-09-25T18:14:16.167Z,163259365616700
"Flop:  [Q♥, J♣, Q♦]",2021-09-25T18:13:27.683Z,163259360768300
"Flop:  [7♠, 5♠, Q♠]",2021-09-25T18:12:42.022Z,163259356202200
"Flop:  [4♠, K♣, A♣]",2021-09-25T18:10:28.439Z,163259342843900
"Flop:  [A♥, J♠, A♠]",2021-09-25T18:08:35.762Z,163259331576200
"Flop:  [10♦, 6♥, 3♦]",2021-09-25T18:07:33.467Z,163259325346700
"Flop:  [A♣, 4♠, 5♦]",2021-09-25T18:06:30.733Z,163259319073300
"Flop:  [5♥, K♦, 9♣]",2021-09-25T18:04:50.769Z,163259309076900
"Flop:  [A♠, J♠, 3♥]",2021-09-25T18:03:46.543Z,163259302654300
"Flop:  [10♣, K♣, 10♥]",2021-09-25T18:01:22.255Z,163259288225500
"Flop:  [J♣, A♠, K♣]",2021-09-25T18:00:24.395Z,163259282439500
"Flop:  [10♦, 5♦, A♥]",2021-09-25T17:59:02.208Z,163259274220800
"Flop:  [3♠, K♦, K♥]",2021-09-25T17:57:53.195Z,163259267319500
