"Flop:  [6♥, 6♦, Q♥]",2021-09-18T16:44:01.247Z,163198344124700
"Flop:  [10♥, J♦, 8♥]",2021-09-18T16:43:01.193Z,163198338119300
"Flop:  [4♦, 7♦, 10♥]",2021-09-18T16:40:01.587Z,163198320158700
"Flop:  [4♣, 2♠, 3♦]",2021-09-18T16:38:19.046Z,163198309904600
"Flop:  [5♠, K♠, 2♣]",2021-09-18T16:37:04.118Z,163198302411800
"Flop:  [J♠, A♦, J♦]",2021-09-18T16:36:30.883Z,163198299088300
"Flop:  [K♣, 9♣, 4♣]",2021-09-18T16:35:37.390Z,163198293739000
"Flop:  [10♦, 9♠, 10♥]",2021-09-18T16:34:43.227Z,163198288322700
"Flop:  [A♥, 4♠, 6♦]",2021-09-18T16:33:48.163Z,163198282816300
"Flop:  [3♦, 4♠, 7♦]",2021-09-18T16:32:41.280Z,163198276128000
"Flop:  [Q♠, J♥, 10♥]",2021-09-18T16:31:40.057Z,163198270005700
"Flop:  [6♥, 2♣, 8♦]",2021-09-18T16:30:01.105Z,163198260110500
"Flop:  [6♥, 4♣, 9♦]",2021-09-18T16:28:14.051Z,163198249405100
"Flop:  [10♠, 7♦, 6♠]",2021-09-18T16:25:44.593Z,163198234459300
"Flop:  [8♦, A♥, 3♠]",2021-09-18T16:23:56.813Z,163198223681300
"Flop:  [3♥, J♠, 2♦]",2021-09-18T16:21:24.571Z,163198208457100
"Flop:  [J♦, A♠, 6♥]",2021-09-18T16:19:46.121Z,163198198612100
"Flop:  [5♥, 2♦, 7♦]",2021-09-18T16:17:51.451Z,163198187145100
"Flop:  [8♠, 5♦, Q♦]",2021-09-18T16:15:10.897Z,163198171089700
"Flop:  [9♠, 5♠, 9♥]",2021-09-18T16:12:40.201Z,163198156020100
"Flop:  [3♦, A♥, 8♦]",2021-09-18T16:11:22.687Z,163198148268700
"Flop:  [Q♥, 10♥, 8♠]",2021-09-18T16:09:02.964Z,163198134296400
"Flop:  [5♥, 8♠, A♦]",2021-09-18T16:07:51.433Z,163198127143300
"Flop:  [A♣, 4♦, 4♠]",2021-09-18T16:06:07.282Z,163198116728200
"Flop:  [A♣, 9♦, 8♥]",2021-09-18T16:04:29.534Z,163198106953400
"Flop:  [9♥, 8♥, 3♥]",2021-09-18T16:03:25.216Z,163198100521600
"Flop:  [Q♠, 9♠, 10♥]",2021-09-18T16:01:10.925Z,163198087092500
"Flop:  [3♣, 10♦, 7♠]",2021-09-18T15:59:44.992Z,163198078499200
"Flop:  [6♣, 6♠, J♦]",2021-09-18T15:57:00.842Z,163198062084200
"Flop:  [2♦, Q♠, 10♣]",2021-09-18T15:55:48.018Z,163198054801800
"Flop:  [5♠, 7♠, A♥]",2021-09-18T15:54:16.409Z,163198045640900
"Flop:  [4♥, 9♣, K♥]",2021-09-18T15:53:05.099Z,163198038509900
"Flop:  [2♠, 5♦, Q♣]",2021-09-18T15:51:02.036Z,163198026203600
"Flop:  [10♥, 10♦, 7♠]",2021-09-18T15:48:55.895Z,163198013589500
"Flop:  [8♠, 3♦, 9♦]",2021-09-18T15:46:38.235Z,163197999823500
"Flop:  [5♥, Q♠, K♥]",2021-09-18T15:45:19.283Z,163197991928300
"Flop:  [7♣, J♠, 6♠]",2021-09-18T15:43:24.706Z,163197980470600
"Flop:  [K♣, K♥, 10♣]",2021-09-18T15:42:19.344Z,163197973934400
"Flop:  [J♥, 4♦, 2♣]",2021-09-18T15:39:17.660Z,163197955766000
"Flop:  [2♦, 8♠, A♠]",2021-09-18T15:37:36.630Z,163197945663000
"Flop:  [3♣, 5♦, 4♣]",2021-09-18T15:36:18.610Z,163197937861000
"Flop:  [Q♦, 6♦, Q♣]",2021-09-18T15:33:57.229Z,163197923722900
"Flop:  [7♥, Q♦, 6♣]",2021-09-18T15:32:54.101Z,163197917410100
"Flop:  [7♣, J♠, 5♦]",2021-09-18T15:30:35.458Z,163197903545800
"Flop:  [K♦, 3♣, 9♦]",2021-09-18T15:28:36.283Z,163197891628300
"Flop:  [5♣, A♥, J♠]",2021-09-18T15:26:41.390Z,163197880139000
"Flop:  [A♥, K♦, Q♠]",2021-09-18T15:25:39.054Z,163197873905400
"Flop:  [J♠, 10♥, A♦]",2021-09-18T15:23:46.751Z,163197862675100
"Flop:  [10♦, 6♥, K♦]",2021-09-18T15:21:40.225Z,163197850022500
"Flop:  [10♠, 2♦, Q♣]",2021-09-18T15:19:51.870Z,163197839187000
"Flop:  [K♦, 7♠, Q♠]",2021-09-18T15:18:03.173Z,163197828317300
"Flop:  [6♥, J♦, A♠]",2021-09-18T15:16:24.283Z,163197818428300
"Flop:  [7♠, Q♦, 9♠]",2021-09-18T15:12:17.078Z,163197793707800
"Flop:  [J♣, 8♣, 7♦]",2021-09-18T15:11:12.590Z,163197787259000
"Flop:  [10♥, 8♦, 5♦]",2021-09-18T15:09:48.731Z,163197778873100
"Flop:  [4♣, 2♥, 2♠]",2021-09-18T15:08:23.977Z,163197770397700
"Flop:  [J♥, K♥, 7♥]",2021-09-18T15:05:55.285Z,163197755528500
"Flop:  [K♣, 10♦, 8♠]",2021-09-18T15:05:10.702Z,163197751070200
"Flop:  [8♣, 2♦, 4♠]",2021-09-18T15:04:09.929Z,163197744992900
"Flop:  [7♥, 3♥, 8♠]",2021-09-18T15:01:05.657Z,163197726565700
"Flop:  [9♣, J♣, 3♦]",2021-09-18T15:00:14.677Z,163197721467700
"Flop:  [K♠, J♠, 8♦]",2021-09-18T14:59:01.661Z,163197714166100
"Flop:  [5♣, 2♠, 9♦]",2021-09-18T14:57:54.614Z,163197707461400
"Flop:  [5♣, 5♦, 2♥]",2021-09-18T14:57:05.509Z,163197702550900
"Flop:  [J♦, J♠, 10♥]",2021-09-18T14:54:40.913Z,163197688091300
"Flop:  [4♣, A♦, 5♣]",2021-09-18T14:52:45.244Z,163197676524400
"Flop:  [2♠, 6♥, 2♦]",2021-09-18T14:51:20.636Z,163197668063600
"Flop:  [4♥, 4♦, 8♣]",2021-09-18T14:50:00.947Z,163197660094700
"Flop:  [5♠, Q♦, 3♦]",2021-09-18T14:47:22.791Z,163197644279100
"Flop:  [9♦, 7♦, 3♥]",2021-09-18T14:45:40.751Z,163197634075100
"Flop:  [Q♦, K♦, Q♥]",2021-09-18T14:44:55.286Z,163197629528600
"Flop:  [6♦, 10♣, K♥]",2021-09-18T14:44:14.350Z,163197625435000
"Flop:  [Q♦, K♥, 7♣]",2021-09-18T14:43:19.724Z,163197619972400
"Flop:  [5♥, 6♣, K♠]",2021-09-18T14:42:10.094Z,163197613009400
"Flop:  [2♠, 6♥, K♣]",2021-09-18T14:41:13.193Z,163197607319300
"Flop:  [5♠, K♥, K♣]",2021-09-18T14:39:37.765Z,163197597776500
"Flop:  [5♣, 10♠, 5♠]",2021-09-18T14:38:34.663Z,163197591466300
"Flop:  [2♥, 2♦, 7♠]",2021-09-18T14:35:58.796Z,163197575879600
"Flop:  [K♣, 7♠, 6♦]",2021-09-18T14:34:46.148Z,163197568614800
"Flop:  [10♦, 4♣, Q♣]",2021-09-18T14:33:24.457Z,163197560445700
"Flop:  [4♣, 8♦, 4♥]",2021-09-18T14:31:05.716Z,163197546571600
"Flop:  [7♠, J♠, 9♣]",2021-09-18T14:28:52.214Z,163197533221400
"Flop:  [8♦, Q♠, 9♥]",2021-09-18T14:26:12.117Z,163197517211700
"Flop:  [J♠, K♠, 2♦]",2021-09-18T14:25:09.218Z,163197510921800
"Flop:  [9♥, 2♦, Q♠]",2021-09-18T14:22:58.442Z,163197497844200
"Flop:  [3♦, 9♦, 9♣]",2021-09-18T14:20:56.479Z,163197485647900
"Flop:  [5♦, 10♣, Q♦]",2021-09-18T14:17:35.941Z,163197465594100
"Flop:  [3♣, 2♦, 4♥]",2021-09-18T14:15:25.738Z,163197452573800
"Flop:  [4♣, 6♠, 9♣]",2021-09-18T14:13:35.870Z,163197441587000
"Flop:  [5♦, 2♠, 3♥]",2021-09-18T14:12:17.286Z,163197433728600
"Flop:  [5♦, 10♣, Q♣]",2021-09-18T14:11:14.440Z,163197427444000
"Flop:  [J♥, J♣, 2♠]",2021-09-18T14:08:52.185Z,163197413218500
"Flop:  [4♥, 9♥, 2♠]",2021-09-18T14:06:06.796Z,163197396679600
"Flop:  [5♥, 10♥, Q♠]",2021-09-18T14:04:23.772Z,163197386377200
"Flop:  [6♥, 7♥, 3♠]",2021-09-18T14:02:28.815Z,163197374881500
"Flop:  [2♣, 5♣, J♦]",2021-09-18T13:59:12.384Z,163197355238400
"Flop:  [7♣, A♦, K♠]",2021-09-18T13:56:44.381Z,163197340438100
"Flop:  [5♣, 5♠, 2♦]",2021-09-18T13:54:46.660Z,163197328666000
"Flop:  [3♥, 3♣, 4♠]",2021-09-18T13:51:55.338Z,163197311533800
"Flop:  [7♣, 4♣, K♥]",2021-09-18T13:49:57.822Z,163197299782200
"Flop:  [2♥, 6♣, Q♠]",2021-09-18T13:48:11.624Z,163197289162400
"Flop:  [9♥, K♥, 9♣]",2021-09-18T13:46:04.390Z,163197276439000
"Flop:  [A♠, 6♦, 6♠]",2021-09-18T13:44:25.829Z,163197266582900
"Flop:  [K♥, 10♦, 5♠]",2021-09-18T13:43:12.419Z,163197259241900
"Flop:  [5♠, K♦, A♦]",2021-09-18T13:41:31.932Z,163197249193200
"Flop:  [4♠, 5♦, 9♣]",2021-09-18T13:38:17.945Z,163197229794500
"Flop:  [4♠, 9♠, 6♣]",2021-09-18T13:36:48.699Z,163197220869900
"Flop:  [10♠, Q♥, K♦]",2021-09-18T13:33:51.529Z,163197203152900
"Flop:  [2♠, J♠, 8♣]",2021-09-18T13:32:28.094Z,163197194809400
"Flop:  [Q♣, 6♣, 10♥]",2021-09-18T13:30:33.220Z,163197183322000
"Flop:  [9♥, J♥, 10♣]",2021-09-18T13:29:02.789Z,163197174278900
"Flop:  [8♥, 7♦, 2♣]",2021-09-18T13:26:58.988Z,163197161898800
"Flop:  [5♣, 7♦, 4♠]",2021-09-18T13:25:00.692Z,163197150069200
"Flop:  [10♥, 7♠, 8♣]",2021-09-18T13:23:16.251Z,163197139625100
"Flop:  [4♥, 5♥, 6♥]",2021-09-18T13:21:36.315Z,163197129631500
"Flop:  [Q♠, 2♥, A♦]",2021-09-18T13:19:24.466Z,163197116446600
"Flop:  [7♦, 2♣, 3♦]",2021-09-18T13:18:16.184Z,163197109618400
"Flop:  [4♠, 2♦, J♦]",2021-09-18T13:16:19.936Z,163197097993600
