"Flop:  [7♣, 5♥, 10♠]",2021-10-23T19:00:10.069Z,163501561006900
"Flop:  [J♦, 9♠, 4♠]",2021-10-23T18:59:23.173Z,163501556317300
"Flop:  [Q♥, Q♠, 7♠]",2021-10-23T18:58:36.512Z,163501551651200
"Flop:  [2♠, 8♥, Q♣]",2021-10-23T18:57:42.801Z,163501546280100
"Flop:  [5♥, K♣, 10♣]",2021-10-23T18:55:30.902Z,163501533090200
"Flop:  [K♥, 8♠, 8♣]",2021-10-23T18:54:45.661Z,163501528566100
"Flop:  [3♦, 2♥, J♦]",2021-10-23T18:52:21.621Z,163501514162100
"Flop:  [J♦, 8♠, 2♠]",2021-10-23T18:51:31.352Z,163501509135200
"Flop:  [7♠, 8♥, 6♦]",2021-10-23T18:49:34.309Z,163501497430900
"Flop:  [K♠, 5♦, 4♦]",2021-10-23T18:48:31.458Z,163501491145800
"Flop:  [5♦, 2♣, 7♦]",2021-10-23T18:47:13.167Z,163501483316700
"Flop:  [5♥, 3♣, K♦]",2021-10-23T18:46:20.442Z,163501478044200
"Flop:  [3♦, 10♠, 2♦]",2021-10-23T18:45:06.532Z,163501470653200
"Flop:  [5♣, 9♠, 3♦]",2021-10-23T18:43:52.986Z,163501463298600
"Flop:  [J♦, 8♥, 4♠]",2021-10-23T18:42:59.412Z,163501457941200
"Flop:  [J♣, 6♠, Q♥]",2021-10-23T18:41:44.027Z,163501450402700
"Flop:  [4♥, 4♦, 9♥]",2021-10-23T18:40:46.367Z,163501444636700
"Flop:  [K♦, 6♦, K♥]",2021-10-23T18:38:40.400Z,163501432040000
"Flop:  [6♦, 2♦, 6♣]",2021-10-23T18:37:06.761Z,163501422676100
"Flop:  [10♣, A♠, 8♣]",2021-10-23T18:35:03.828Z,163501410382800
"Flop:  [8♠, 5♦, J♠]",2021-10-23T18:31:49.929Z,163501390992900
"Flop:  [5♠, J♦, K♠]",2021-10-23T18:30:14.091Z,163501381409100
"Flop:  [2♥, A♥, 2♠]",2021-10-23T18:29:40.704Z,163501378070400
"Flop:  [3♣, 10♠, J♥]",2021-10-23T18:27:50.520Z,163501367052000
"Flop:  [8♣, A♥, Q♠]",2021-10-23T18:26:17.983Z,163501357798300
"Flop:  [5♠, 2♦, 6♥]",2021-10-23T18:25:23.158Z,163501352315800
"Flop:  [3♦, 10♥, 5♠]",2021-10-23T18:24:40.515Z,163501348051500
"Flop:  [K♠, 5♠, 9♣]",2021-10-23T18:23:15.764Z,163501339576400
"Flop:  [Q♥, 3♠, 5♠]",2021-10-23T18:22:04.432Z,163501332443200
"Flop:  [2♠, K♦, 4♦]",2021-10-23T18:20:17.877Z,163501321787700
"Flop:  [6♠, 4♦, J♦]",2021-10-23T18:19:09.445Z,163501314944500
"Flop:  [Q♦, 4♣, 5♣]",2021-10-23T18:17:26.427Z,163501304642700
"Flop:  [3♠, 4♦, 5♣]",2021-10-23T18:15:54.011Z,163501295401100
"Flop:  [4♣, 7♣, 5♥]",2021-10-23T18:15:04.861Z,163501290486100
"Flop:  [A♦, 3♣, 5♥]",2021-10-23T18:14:14.825Z,163501285482500
"Flop:  [9♣, 3♣, 10♥]",2021-10-23T18:13:13.124Z,163501279312400
"Flop:  [3♥, 7♣, Q♣]",2021-10-23T18:12:05.995Z,163501272599500
