"Flop:  [8♣, 8♥, 5♦]",2021-10-09T19:48:52.981Z,163380893298100
"Flop:  [8♦, 9♥, 5♥]",2021-10-09T19:48:16.823Z,163380889682300
"Flop:  [A♥, A♠, 6♥]",2021-10-09T19:47:40.427Z,163380886042700
"Flop:  [8♣, J♥, 8♦]",2021-10-09T19:47:08.806Z,163380882880600
"Flop:  [A♥, A♠, 2♦]",2021-10-09T19:45:44.549Z,163380874454900
"Flop:  [5♠, 8♠, J♦]",2021-10-09T19:44:29.980Z,163380866998000
"Flop:  [8♠, 6♦, K♠]",2021-10-09T19:43:20.967Z,163380860096700
"Flop:  [9♣, 8♠, 2♠]",2021-10-09T19:42:30.682Z,163380855068200
"Flop:  [4♣, K♠, 5♥]",2021-10-09T19:42:05.229Z,163380852522900
"Flop:  [5♦, 3♣, A♥]",2021-10-09T19:40:55.511Z,163380845551100
"Flop:  [3♦, K♦, Q♥]",2021-10-09T19:40:10.567Z,163380841056700
"Flop:  [8♦, J♥, 7♠]",2021-10-09T19:39:14.229Z,163380835422900
"Flop:  [9♣, 5♦, J♦]",2021-10-09T19:38:23.608Z,163380830360800
"Flop:  [8♠, A♦, A♠]",2021-10-09T19:37:15.980Z,163380823598000
"Flop:  [2♥, 5♣, J♠]",2021-10-09T19:34:59.344Z,163380809934400
"Flop:  [9♠, 2♠, J♣]",2021-10-09T19:33:27.273Z,163380800727300
"Flop:  [7♥, 6♠, 3♣]",2021-10-09T19:32:38.627Z,163380795862700
"Flop:  [Q♠, A♥, Q♦]",2021-10-09T19:31:52.290Z,163380791229000
"Flop:  [4♣, Q♠, 6♥]",2021-10-09T19:30:30.473Z,163380783047300
"Flop:  [3♦, 5♦, 7♠]",2021-10-09T19:29:09.037Z,163380774903700
"Flop:  [J♣, 3♥, J♥]",2021-10-09T19:28:23.084Z,163380770308400
"Flop:  [5♠, 8♦, 7♦]",2021-10-09T19:27:42.191Z,163380766219100
"Flop:  [6♥, K♠, 7♠]",2021-10-09T19:25:56.155Z,163380755615500
"Flop:  [K♠, Q♥, J♥]",2021-10-09T19:25:04.091Z,163380750409100
"Flop:  [6♦, 4♣, Q♦]",2021-10-09T19:24:16.753Z,163380745675300
"Flop:  [6♣, 4♣, 8♣]",2021-10-09T19:22:57.642Z,163380737764200
"Flop:  [2♠, 3♣, 6♠]",2021-10-09T19:22:16.099Z,163380733609900
"Flop:  [7♠, Q♣, 6♠]",2021-10-09T19:20:53.991Z,163380725399100
"Flop:  [Q♣, K♠, K♥]",2021-10-09T19:20:14.728Z,163380721472800
"Flop:  [3♣, K♥, J♣]",2021-10-09T19:18:59.213Z,163380713921300
"Flop:  [2♥, J♥, 3♦]",2021-10-09T19:18:13.402Z,163380709340200
"Flop:  [7♠, Q♠, 8♦]",2021-10-09T19:17:07.817Z,163380702781700
"Flop:  [J♠, Q♦, 8♣]",2021-10-09T19:15:09.040Z,163380690904000
"Flop:  [Q♠, 9♣, 4♠]",2021-10-09T19:13:33.016Z,163380681301600
"Flop:  [5♣, 7♠, 2♥]",2021-10-09T19:12:04.513Z,163380672451300
"Flop:  [J♥, 10♥, 4♥]",2021-10-09T19:11:10.131Z,163380667013100
"Flop:  [9♣, 3♥, 3♦]",2021-10-09T19:10:19.884Z,163380661988400
