"Flop:  [A♣, J♥, 7♥]",2021-10-02T19:08:31.605Z,163320171160500
"Flop:  [3♣, 5♥, 9♥]",2021-10-02T19:07:07.738Z,163320162773800
"Flop:  [10♣, 8♣, Q♣]",2021-10-02T19:05:56.325Z,163320155632500
"Flop:  [J♣, 6♦, 6♥]",2021-10-02T19:04:23.901Z,163320146390100
"Flop:  [4♦, 8♠, J♥]",2021-10-02T19:02:15.605Z,163320133560500
"Flop:  [J♥, K♠, 5♥]",2021-10-02T18:59:51.525Z,163320119152500
"Flop:  [K♥, 10♣, 9♦]",2021-10-02T18:58:45.516Z,163320112551600
"Flop:  [K♥, J♥, 4♣]",2021-10-02T18:57:20.892Z,163320104089200
"Flop:  [8♥, 6♦, 5♠]",2021-10-02T18:55:56.166Z,163320095616600
"Flop:  [3♣, A♣, K♣]",2021-10-02T18:55:08.206Z,163320090820600
"Flop:  [4♠, 6♥, 2♦]",2021-10-02T18:54:11.579Z,163320085157900
"Flop:  [K♠, 4♥, 3♦]",2021-10-02T18:52:47.011Z,163320076701100
"Flop:  [4♥, Q♦, 4♣]",2021-10-02T18:52:05.073Z,163320072507300
"Flop:  [K♣, 3♥, Q♥]",2021-10-02T18:50:30.467Z,163320063046700
"Flop:  [4♥, Q♦, 3♥]",2021-10-02T18:48:12.239Z,163320049223900
"Flop:  [J♦, J♥, Q♥]",2021-10-02T18:46:11.467Z,163320037146700
"Flop:  [6♦, K♠, 2♣]",2021-10-02T18:44:45.259Z,163320028525900
"Flop:  [10♦, 5♥, 3♠]",2021-10-02T18:43:05.052Z,163320018505200
"Flop:  [9♠, 4♠, K♥]",2021-10-02T18:41:32.228Z,163320009222800
"Flop:  [7♦, 8♠, A♠]",2021-10-02T18:39:22.918Z,163319996291800
"Flop:  [8♠, J♥, 6♣]",2021-10-02T18:38:40.745Z,163319992074500
"Flop:  [6♣, 5♠, 10♦]",2021-10-02T18:36:15.883Z,163319977588300
"Flop:  [5♦, J♥, 6♣]",2021-10-02T18:34:54.088Z,163319969408800
"Flop:  [10♦, Q♠, J♠]",2021-10-02T18:32:21.376Z,163319954137600
"Flop:  [9♥, A♣, 5♠]",2021-10-02T18:31:05.230Z,163319946523000
"Flop:  [5♦, 3♥, K♠]",2021-10-02T18:28:29.961Z,163319930996100
"Flop:  [3♦, 6♥, 2♦]",2021-10-02T18:26:15.635Z,163319917563500
"Flop:  [4♥, 2♣, 10♣]",2021-10-02T18:24:04.482Z,163319904448200
"Flop:  [3♣, 5♥, Q♦]",2021-10-02T18:22:18.843Z,163319893884300
"Flop:  [3♥, 10♦, A♠]",2021-10-02T18:21:39.518Z,163319889951800
"Flop:  [7♦, 3♣, 4♥]",2021-10-02T18:20:29.028Z,163319882902800
"Flop:  [6♣, 7♣, 10♥]",2021-10-02T18:18:47.392Z,163319872739200
"Flop:  [8♠, K♠, Q♠]",2021-10-02T18:17:37.148Z,163319865714800
"Flop:  [A♣, 2♣, J♥]",2021-10-02T18:16:00.909Z,163319856090900
"Flop:  [K♣, A♥, A♠]",2021-10-02T18:14:11.625Z,163319845162500
"Flop:  [4♣, K♦, 9♥]",2021-10-02T18:13:03.773Z,163319838377300
"Flop:  [2♥, 7♣, 9♦]",2021-10-02T18:11:32.501Z,163319829250100
"Flop:  [4♥, Q♣, 6♣]",2021-10-02T18:09:06.598Z,163319814659800
"Flop:  [3♣, 8♠, J♥]",2021-10-02T18:04:45.992Z,163319788599200
"Flop:  [J♥, 2♠, A♦]",2021-10-02T18:02:00.359Z,163319772035900
"Flop:  [5♠, 5♥, A♥]",2021-10-02T17:59:46.322Z,163319758632200
"Flop:  [3♠, 9♣, 10♦]",2021-10-02T17:57:50.564Z,163319747056400
"Flop:  [5♠, 10♥, 3♦]",2021-10-02T17:56:55.303Z,163319741530300
"Flop:  [J♣, Q♣, 7♣]",2021-10-02T17:55:21.976Z,163319732197600
"Flop:  [5♠, 10♠, 2♣]",2021-10-02T17:53:18.511Z,163319719851100
"Flop:  [3♠, Q♣, 3♥]",2021-10-02T17:50:51.561Z,163319705156100
"Flop:  [2♣, 6♦, 9♠]",2021-10-02T17:48:07.798Z,163319688779800
"Flop:  [4♣, A♥, Q♣]",2021-10-02T17:45:30.510Z,163319673051000
"Flop:  [2♣, 10♠, 4♥]",2021-10-02T17:43:33.895Z,163319661389500
"Flop:  [A♥, 3♥, A♦]",2021-10-02T17:41:12.963Z,163319647296300
"Flop:  [A♦, 5♠, 8♣]",2021-10-02T17:38:52.233Z,163319633223300
"Flop:  [2♠, 6♥, 5♠]",2021-10-02T17:36:47.227Z,163319620722700
"Flop:  [7♣, 3♣, 6♠]",2021-10-02T17:34:53.116Z,163319609311600
"Flop:  [10♣, 4♥, 7♦]",2021-10-02T17:33:47.102Z,163319602710200
"Flop:  [Q♥, 9♣, 8♦]",2021-10-02T17:32:25.604Z,163319594560400
"Flop:  [7♥, K♦, 5♦]",2021-10-02T17:29:54.759Z,163319579475900
"Flop:  [8♠, 10♥, J♥]",2021-10-02T17:27:56.097Z,163319567609700
"Flop:  [3♦, 7♥, 2♥]",2021-10-02T17:25:44.990Z,163319554499000
"Flop:  [Q♠, 2♥, 6♦]",2021-10-02T17:23:47.078Z,163319542707800
